filename,image_type,sizetext,stains,price,smell,price_confidence,condition,usage_confidence,comment,holes,colors,usage,type,damage,styleholes,brand,season_all_seasons,season_autumn,season_spring,season_winter,category_female,category_unisex
back_2024_01_25_12_37_01.png,1,0,0,18,2,3.0,3,3.0,0,0,1,5,14,1,0,1,1,0,0,0,1,0
back_2023_09_06_10_47_43.png,1,0,1,72,0,3.0,3,3.0,1,0,1,5,5,0,0,1,1,0,0,0,1,0
back_2024_02_13_10_17_44.png,1,0,1,45,2,3.0,2,3.0,0,0,1,1,5,0,0,1,0,0,0,0,0,0
front_2023_11_23_08_56_37.png,0,0,2,8,2,3.0,2,3.0,0,0,4,4,3,1,0,1,1,0,0,0,0,0
back_2023_09_25_14_00_13.png,1,1,1,21,2,2.0,3,3.0,0,0,1,5,14,0,0,1,1,0,0,0,0,0
front_2024_02_20_10_25_02.png,0,0,0,29,2,3.0,2,3.0,0,0,1,1,2,1,0,1,1,0,0,0,1,0
back_2023_08_23_12_09_02.png,1,0,2,19,2,3.0,3,3.0,0,0,1,4,6,0,0,1,1,0,0,0,1,0
back_2024_03_05_07_25_59.png,1,0,1,88,2,3.0,5,3.0,0,0,1,5,5,0,0,1,1,0,0,0,1,0
back_2023_12_05_09_19_40.png,1,0,1,85,2,2.0,4,3.0,0,0,1,5,0,0,0,1,1,0,0,0,1,0
front_2023_11_08_06_59_26.png,0,0,1,75,2,2.0,5,3.0,0,0,1,5,2,0,0,1,1,0,0,0,0,0
back_2024_01_22_12_36_15.png,1,0,1,57,2,3.0,5,3.0,0,0,3,5,12,0,0,1,1,0,0,0,0,0
front_2023_07_18_07_12_27.png,0,0,1,85,2,2.0,5,3.0,0,0,1,5,14,0,0,1,1,0,0,0,1,0
back_2024_01_25_12_45_04.png,1,0,1,21,2,3.0,5,3.0,0,0,1,5,3,0,0,1,1,0,0,0,0,0
back_2023_08_02_09_51_25.png,1,1,1,68,2,3.0,5,3.0,0,0,1,5,14,1,0,1,1,0,0,0,0,0
front_2024_03_01_11_35_54.png,0,0,1,71,2,3.0,5,3.0,0,0,1,5,3,0,0,1,1,0,0,0,1,0
back_2024_02_20_08_36_56.png,1,0,1,116,2,3.0,5,3.0,0,0,1,5,0,0,0,1,1,0,0,0,1,0
back_2024_05_29_11_17_35.png,1,0,0,25,2,3.0,3,3.0,1,0,2,1,3,1,0,1,1,0,0,0,0,0
back_2023_07_17_11_42_58.png,1,0,1,27,2,3.0,3,3.0,0,0,4,4,6,0,0,1,1,0,0,0,1,0
back_2023_07_24_09_37_58.png,1,0,0,74,2,3.0,3,3.0,0,0,4,4,16,1,0,1,1,0,0,0,0,1
front_2023_09_18_07_38_13.png,0,0,1,93,2,2.0,5,3.0,0,0,4,5,12,0,0,0,1,0,0,0,0,0
front_2024_01_24_07_45_54.png,0,0,1,17,2,3.0,4,3.0,1,0,2,5,25,1,0,1,1,0,0,0,1,0
back_2023_10_27_08_13_50.png,1,0,1,65,2,3.0,3,3.0,0,0,1,5,2,0,0,1,0,1,0,0,1,0
front_2023_07_31_09_40_30.png,0,0,1,94,2,3.0,5,3.0,0,0,2,5,0,0,0,1,1,0,0,0,1,0
front_2023_07_19_13_24_40.png,0,1,1,13,2,2.0,3,2.0,0,0,4,5,5,0,0,0,1,0,0,0,1,0
back_2024_05_14_13_31_54.png,1,0,2,16,2,3.0,2,3.0,0,0,1,4,14,1,0,1,1,0,0,0,1,0
back_2024_04_23_06_40_31.png,1,0,1,89,2,3.0,5,3.0,0,0,5,5,14,0,0,1,1,0,0,0,1,0
front_2023_11_29_10_45_45.png,0,0,1,24,2,3.0,2,3.0,1,0,1,4,7,0,0,1,1,0,0,0,1,0
back_2023_08_09_09_45_08.png,1,0,2,29,2,3.0,3,3.0,0,0,1,4,5,0,0,1,1,0,0,0,0,0
back_2024_02_21_06_34_40.png,1,0,1,90,2,3.0,5,3.0,0,0,2,5,6,0,0,1,1,0,0,0,1,0
back_2024_02_16_06_23_58.png,1,0,1,92,2,3.0,5,3.0,0,0,1,5,10,0,0,1,0,0,0,0,1,0
front_2024_03_05_14_56_02.png,0,1,1,38,2,3.0,3,3.0,1,0,1,4,3,0,0,1,1,0,0,0,0,0
front_2023_11_02_13_08_37.png,0,1,1,81,2,3.0,4,3.0,0,0,1,5,14,0,0,1,1,0,0,0,0,0
back_2023_09_13_07_28_33.png,1,1,0,87,2,3.0,2,3.0,0,0,1,3,7,0,0,1,1,0,0,0,1,0
front_2023_08_03_06_39_11.png,0,0,1,30,2,3.0,2,3.0,0,0,2,4,9,0,0,0,1,0,0,0,0,0
front_2023_11_28_13_29_46.png,0,0,2,16,2,3.0,2,3.0,0,0,1,4,12,1,0,1,1,0,0,0,0,0
back_2023_11_20_10_44_42.png,1,0,1,37,2,2.0,4,3.0,0,0,2,5,10,0,0,1,1,0,0,0,1,0
back_2023_12_29_07_01_04.png,1,0,1,29,2,2.0,5,3.0,0,0,1,5,11,0,0,1,1,0,0,0,1,0
front_2023_10_24_07_04_50.png,0,0,1,71,2,2.0,5,3.0,0,0,2,5,5,0,0,1,1,0,0,0,0,0
front_2024_04_03_06_58_18.png,0,0,1,76,2,3.0,5,3.0,0,0,3,5,5,0,0,1,1,0,0,0,0,0
front_2024_05_14_07_54_58.png,0,0,1,22,2,3.0,5,3.0,0,0,1,5,5,0,0,1,1,0,0,0,1,0
front_2023_11_23_10_57_35.png,0,0,1,64,2,3.0,5,3.0,0,0,1,5,20,0,0,1,0,0,0,0,0,0
back_2023_09_25_08_40_15.png,1,1,1,17,2,2.0,4,3.0,1,0,2,5,5,0,0,0,1,0,0,0,0,0
back_2024_02_12_10_24_58.png,1,0,1,42,2,3.0,3,3.0,0,0,1,4,2,0,0,1,0,0,0,0,1,0
front_2023_12_22_11_51_03.png,0,0,1,7,2,3.0,3,3.0,1,0,1,4,20,1,0,1,1,0,0,0,0,0
front_2023_08_14_05_39_34.png,0,0,1,59,2,3.0,5,2.0,0,0,1,5,3,0,0,1,1,0,0,0,1,0
back_2023_08_25_12_04_43.png,1,0,1,62,2,2.0,3,3.0,0,0,1,5,2,0,0,1,1,0,0,0,0,0
front_2023_08_14_06_20_19.png,0,0,1,84,2,3.0,5,3.0,0,0,1,5,10,0,0,0,1,0,0,0,1,0
front_2023_10_26_10_58_42.png,0,0,1,14,2,3.0,2,3.0,0,0,1,1,2,1,0,1,1,0,0,0,0,0
front_2024_04_18_08_47_37.png,0,0,1,11,2,3.0,3,3.0,0,0,1,4,21,1,0,1,1,0,0,0,1,0
front_2023_07_31_10_41_17.png,0,0,1,61,2,3.0,3,3.0,1,0,1,5,1,0,0,1,1,0,0,0,0,1
back_2023_07_05_14_30_44.png,1,0,1,134,2,3.0,4,3.0,0,0,3,5,14,0,0,1,0,0,0,0,1,0
back_2023_06_30_06_52_45.png,1,0,0,93,2,1.0,3,3.0,1,0,1,5,10,0,0,1,1,0,0,0,1,0
front_2023_09_04_07_14_00.png,0,0,0,19,2,3.0,3,3.0,1,0,2,4,9,0,0,1,1,0,0,0,0,0
front_2023_12_06_10_11_35.png,0,0,1,82,2,3.0,4,3.0,0,0,2,5,26,0,0,1,1,0,0,0,0,0
front_2023_07_27_10_48_31.png,0,1,1,43,2,3.0,3,3.0,0,0,1,4,9,0,0,0,1,0,0,0,1,0
front_2024_01_23_11_49_25.png,0,0,0,10,2,3.0,2,3.0,0,0,1,4,12,1,0,1,0,0,0,0,0,0
front_2023_10_02_13_28_59.png,0,0,1,32,2,3.0,3,3.0,0,0,1,4,15,0,0,1,1,0,0,0,1,0
front_2024_02_07_07_13_26.png,0,0,1,11,2,2.0,4,3.0,0,0,1,5,3,0,0,1,1,0,0,0,1,0
back_2024_01_26_10_19_11.png,1,0,1,83,2,2.0,5,3.0,0,0,1,5,11,0,0,1,1,0,0,0,1,0
front_2023_07_07_08_09_44.png,0,0,1,80,2,3.0,5,3.0,0,0,1,5,0,0,0,1,1,0,0,0,0,0
front_2024_02_29_12_27_05.png,0,0,1,64,2,3.0,3,3.0,0,0,1,5,14,0,0,1,1,0,0,0,1,0
front_2024_05_27_13_13_52.png,0,0,1,19,2,3.0,3,3.0,0,0,1,5,6,0,0,1,1,0,0,0,1,0
front_2023_07_14_09_20_02.png,0,0,1,20,2,3.0,2,3.0,0,0,2,4,14,0,0,0,1,0,0,0,0,0
back_2023_08_07_08_44_22.png,1,0,2,13,2,3.0,3,3.0,0,0,1,4,11,0,0,1,0,0,0,0,1,0
back_2023_11_16_08_52_47.png,1,0,2,20,2,3.0,3,3.0,0,0,2,4,12,1,0,1,1,0,0,0,0,0
back_2024_01_02_12_33_26.png,1,0,1,84,2,2.0,5,3.0,0,0,3,5,6,0,0,1,1,0,0,0,1,0
back_2024_01_23_14_01_19.png,1,0,0,116,2,3.0,3,3.0,0,2,1,5,14,1,0,0,0,0,0,0,0,0
back_2023_09_01_09_08_05.png,1,0,1,35,2,3.0,2,3.0,1,0,1,4,2,0,0,1,1,0,0,0,1,0
front_2023_07_24_11_05_17.png,0,0,1,22,2,3.0,3,3.0,0,0,1,4,20,0,0,1,1,0,0,0,1,0
front_2023_09_25_07_30_46.png,0,0,1,40,2,3.0,3,3.0,0,0,1,4,3,0,0,1,1,0,0,0,1,0
front_2024_04_03_10_37_57.png,0,0,1,26,2,3.0,4,3.0,1,0,1,4,3,1,0,1,1,0,0,0,1,0
back_2023_07_25_12_43_57.png,1,0,1,84,2,3.0,4,3.0,0,0,1,5,5,0,0,1,0,0,0,0,0,0
front_2023_09_04_13_52_29.png,0,0,1,22,2,3.0,3,3.0,0,0,1,4,25,0,0,1,1,0,0,0,1,0
back_2023_11_03_10_24_08.png,1,0,1,64,2,3.0,5,3.0,0,0,3,5,3,0,0,1,1,0,0,0,0,0
front_2024_04_11_06_41_50.png,0,0,1,78,2,3.0,5,3.0,0,0,1,5,11,0,0,1,1,0,0,0,1,0
back_2023_09_11_13_06_49.png,1,0,1,31,2,3.0,3,3.0,0,0,1,4,20,0,0,1,1,0,0,0,1,0
front_2023_09_11_08_45_12.png,0,0,1,31,2,3.0,3,3.0,0,1,2,4,16,0,0,1,1,0,0,0,0,0
back_2024_02_12_06_55_47.png,1,1,1,59,2,3.0,5,3.0,0,0,2,5,5,0,0,1,1,0,0,0,1,0
front_2023_07_12_08_36_11.png,0,0,1,23,2,3.0,3,3.0,0,0,2,4,14,0,0,1,1,0,0,0,0,0
back_2023_07_03_11_14_17.png,1,0,0,10,2,3.0,2,3.0,0,0,1,4,8,0,0,1,1,0,0,0,1,0
front_2023_10_17_06_33_22.png,0,0,1,17,2,3.0,2,3.0,1,0,2,4,3,0,0,1,1,0,0,0,0,0
back_2023_09_27_15_32_11.png,1,0,0,76,2,3.0,3,3.0,0,0,1,5,8,1,0,1,0,0,0,0,0,0
back_2024_03_15_12_46_08.png,1,0,0,37,2,3.0,4,3.0,0,0,1,5,0,1,0,1,1,0,0,0,1,0
back_2023_08_03_11_03_42.png,1,0,1,84,2,2.0,3,2.0,0,0,1,5,10,0,0,1,1,0,0,0,1,0
back_2023_07_06_08_27_17.png,1,0,2,23,2,3.0,2,3.0,0,0,2,4,16,1,0,1,1,0,0,0,0,0
back_2024_04_05_09_00_49.png,1,0,0,135,2,3.0,4,3.0,0,0,1,5,8,1,0,1,1,0,0,0,0,0
back_2023_11_09_09_35_35.png,1,0,1,33,2,3.0,2,3.0,1,2,1,1,11,1,0,1,1,0,0,0,1,0
back_2023_07_10_09_38_12.png,1,0,1,21,2,3.0,4,3.0,0,0,3,5,3,0,0,1,1,0,0,0,0,0
back_2023_06_28_08_32_51.png,1,0,1,29,2,2.0,5,3.0,0,0,2,5,12,0,0,1,1,0,0,0,0,0
front_2023_09_13_12_13_59.png,0,0,0,32,2,3.0,2,3.0,0,0,1,4,13,0,0,1,1,0,0,0,0,0
back_2023_08_18_08_38_37.png,1,0,2,78,2,3.0,2,3.0,0,0,1,4,11,0,0,1,1,0,0,0,0,0
front_2024_01_15_13_18_41.png,0,0,1,14,2,3.0,2,2.0,0,2,3,1,3,1,0,1,1,0,0,0,0,0
back_2024_05_23_07_50_12.png,1,0,1,32,2,3.0,4,3.0,0,0,6,5,16,1,0,1,1,0,0,0,1,0
front_2024_05_22_08_28_26.png,0,0,1,18,2,3.0,4,3.0,0,0,1,4,1,1,0,1,1,0,0,0,1,0
front_2023_12_06_09_53_25.png,0,1,0,35,2,3.0,3,3.0,1,0,2,4,3,1,0,1,1,0,0,0,0,0
back_2023_08_10_10_54_54.png,1,1,1,92,2,3.0,4,3.0,0,0,1,5,1,0,0,1,1,0,0,0,1,0
back_2023_09_13_09_02_20.png,1,0,1,75,2,3.0,3,3.0,1,0,1,5,5,0,0,1,1,0,0,0,0,0
back_2023_10_12_13_45_16.png,1,1,1,35,2,3.0,2,3.0,0,0,4,1,5,1,0,0,0,0,0,0,1,0
back_2023_11_03_10_33_58.png,1,0,1,83,2,3.0,2,3.0,0,0,1,5,23,1,0,1,1,0,0,0,0,0
front_2024_04_25_09_39_19.png,0,0,1,41,2,3.0,3,3.0,0,0,1,4,3,1,0,1,1,0,0,0,0,0
front_2023_07_19_12_17_19.png,0,0,0,90,2,3.0,3,2.0,1,0,1,1,12,0,0,1,1,0,0,0,1,0
back_2023_08_24_10_50_04.png,1,1,1,80,2,3.0,3,3.0,0,0,4,5,12,0,0,1,1,0,0,0,1,0
front_2023_12_04_11_51_49.png,0,0,0,9,2,3.0,2,3.0,0,0,2,1,5,1,0,1,1,0,0,0,0,1
back_2023_09_07_05_33_36.png,1,0,0,16,2,3.0,2,3.0,0,0,2,1,0,0,0,1,1,0,0,0,1,0
front_2023_10_25_09_09_04.png,0,0,1,62,2,2.0,5,3.0,0,0,4,5,6,0,0,1,1,0,0,0,1,0
back_2023_12_29_07_25_18.png,1,0,1,92,2,2.0,5,3.0,1,0,2,5,0,0,0,1,1,0,0,0,1,0
front_2023_11_29_10_34_32.png,0,0,2,17,2,3.0,3,3.0,0,0,1,4,11,1,0,1,1,0,0,0,1,0
back_2024_05_14_09_28_08.png,1,1,2,17,2,3.0,1,3.0,0,0,2,0,14,1,0,1,1,0,0,0,0,0
back_2024_03_14_09_57_02.png,1,0,1,11,2,3.0,3,2.0,0,0,1,5,14,0,0,0,1,0,0,0,0,1
front_2024_02_16_08_39_04.png,0,0,1,75,2,3.0,5,3.0,0,0,1,5,3,0,0,1,1,0,0,0,0,0
front_2023_10_02_14_18_27.png,0,0,2,19,2,3.0,3,3.0,0,0,1,4,3,0,0,1,1,0,0,0,0,0
front_2023_11_08_10_15_43.png,0,0,0,74,2,2.0,4,3.0,0,0,1,5,8,1,0,1,1,0,0,0,0,0
back_2023_11_09_07_46_16.png,1,0,1,79,2,3.0,5,3.0,0,0,3,5,6,0,0,1,1,0,0,0,1,0
back_2023_08_15_05_44_04.png,1,0,1,84,2,3.0,5,3.0,0,0,3,5,3,0,0,0,1,0,0,0,1,0
back_2024_01_12_08_55_05.png,1,0,1,24,2,3.0,2,3.0,0,0,1,4,3,1,0,1,1,0,0,0,0,0
front_2024_04_30_06_59_16.png,0,0,1,31,2,3.0,2,3.0,0,0,1,1,5,0,0,1,1,0,0,0,0,1
back_2023_11_27_06_33_49.png,1,0,1,89,2,2.0,5,3.0,0,0,2,5,5,0,0,1,1,0,0,0,0,0
front_2023_09_08_09_14_10.png,0,0,1,35,2,3.0,2,3.0,0,0,3,1,5,0,0,1,1,0,0,0,1,0
back_2023_09_29_06_30_00.png,1,0,1,68,2,3.0,5,3.0,0,0,1,5,5,0,0,1,0,0,0,0,0,0
front_2024_03_01_09_14_23.png,0,0,2,40,2,3.0,3,3.0,0,0,1,4,8,1,0,1,1,0,0,0,0,0
back_2023_10_24_06_55_04.png,1,0,2,9,2,3.0,1,3.0,0,2,1,4,2,1,0,1,1,0,0,0,1,0
back_2023_12_06_09_19_57.png,1,0,1,91,2,2.0,5,3.0,0,0,2,5,9,0,0,1,1,0,0,0,1,0
back_2023_10_25_11_17_11.png,1,0,1,31,1,3.0,3,3.0,1,0,2,4,2,0,0,1,1,0,0,0,1,0
front_2023_08_22_05_17_13.png,0,0,1,9,2,3.0,3,3.0,0,0,1,4,2,0,0,1,1,0,0,0,0,0
back_2023_11_20_06_56_36.png,1,0,1,22,2,2.0,5,3.0,0,0,2,5,20,0,0,1,0,0,0,0,0,0
back_2023_09_11_05_54_11.png,1,0,1,85,2,2.0,5,3.0,0,0,3,5,20,0,0,1,0,0,0,0,0,0
back_2023_10_02_11_12_23.png,1,0,1,80,2,2.0,3,2.0,0,0,1,5,2,0,0,1,1,0,0,0,1,0
back_2024_05_30_12_26_33.png,1,0,1,39,2,3.0,3,3.0,0,0,2,5,3,0,0,1,1,0,0,0,1,0
back_2024_02_12_09_14_19.png,1,0,1,20,2,3.0,2,3.0,0,0,1,4,8,1,0,1,0,0,0,0,1,0
front_2023_10_19_07_32_27.png,0,0,1,26,2,3.0,2,3.0,0,0,1,4,7,1,0,1,0,0,0,0,1,0
back_2024_04_03_06_42_40.png,1,1,0,35,2,3.0,3,3.0,0,0,1,4,0,1,0,1,1,0,0,0,1,0
back_2024_01_22_06_44_52.png,1,0,1,31,2,3.0,4,3.0,0,0,1,5,7,1,0,1,1,0,0,0,1,0
back_2024_01_22_12_59_54.png,1,0,1,10,2,3.0,3,3.0,0,0,2,4,3,1,0,1,1,0,0,0,0,0
front_2023_07_24_10_48_58.png,0,0,2,23,2,3.0,3,3.0,0,0,1,4,2,0,0,1,1,0,0,0,0,0
front_2023_07_27_08_24_08.png,0,1,1,121,2,2.0,5,3.0,0,0,1,5,20,0,0,1,0,0,0,0,0,0
back_2023_11_08_09_13_20.png,1,0,1,75,2,2.0,5,3.0,0,0,2,5,6,0,0,1,1,0,0,0,1,0
back_2023_08_14_12_01_43.png,1,0,1,69,2,3.0,5,3.0,0,0,1,5,3,0,0,1,1,0,0,0,1,0
back_2024_05_06_06_37_00.png,1,0,0,22,2,3.0,2,3.0,0,0,4,4,3,1,0,1,0,0,0,0,0,1
front_2023_07_03_11_56_01.png,0,0,1,93,2,2.0,3,2.0,0,0,2,5,12,0,0,1,1,0,0,0,1,0
front_2023_09_26_11_55_27.png,0,0,1,7,2,3.0,3,3.0,0,0,2,3,2,0,0,1,1,0,0,0,0,0
front_2023_07_25_07_42_15.png,0,0,1,6,2,3.0,3,3.0,0,0,1,4,20,0,0,1,1,0,0,0,1,0
back_2023_10_26_11_53_24.png,1,0,1,141,2,3.0,4,3.0,0,0,1,5,2,0,0,1,0,0,0,0,1,0
back_2024_02_19_14_13_49.png,1,0,1,28,2,3.0,4,3.0,0,0,4,5,2,1,0,1,1,0,0,0,0,0
front_2023_10_20_09_10_44.png,0,0,1,39,2,3.0,3,3.0,1,0,1,4,7,0,0,1,1,0,0,0,1,0
back_2023_11_24_12_58_09.png,1,0,1,57,2,3.0,5,3.0,0,0,1,5,16,0,0,1,0,0,0,0,0,0
back_2023_07_06_07_30_32.png,1,0,1,44,2,3.0,5,3.0,0,0,1,5,5,0,0,1,1,0,0,0,1,0
front_2023_09_20_13_32_34.png,0,0,2,39,2,3.0,2,3.0,0,0,1,4,5,0,0,1,1,0,0,0,1,0
front_2023_10_30_10_05_48.png,0,0,2,29,2,3.0,2,3.0,0,0,2,4,5,1,0,1,1,0,0,0,0,0
back_2023_07_13_11_08_07.png,1,0,0,25,2,3.0,2,3.0,0,0,2,4,5,1,0,1,1,0,0,0,0,0
front_2024_01_24_12_59_53.png,0,1,1,86,2,3.0,5,3.0,0,0,1,5,8,0,0,1,1,0,0,0,0,0
front_2024_01_11_07_56_28.png,0,0,1,27,2,3.0,3,3.0,0,0,2,4,18,1,0,1,1,0,0,0,1,0
back_2023_08_15_06_53_58.png,1,0,0,36,2,3.0,1,3.0,0,0,1,4,1,0,0,1,1,0,0,0,0,1
back_2024_04_25_07_27_38.png,1,0,2,45,2,3.0,3,3.0,0,0,1,4,12,1,0,1,1,0,0,0,1,0
front_2024_04_18_08_41_30.png,0,0,0,81,2,3.0,3,2.0,0,0,3,5,5,0,0,1,1,0,0,0,1,0
front_2023_11_06_12_44_03.png,0,0,1,86,2,2.0,3,2.0,0,0,4,5,12,0,0,1,1,0,0,0,0,0
front_2024_01_18_11_42_02.png,0,0,1,22,2,3.0,2,3.0,1,0,3,4,12,0,0,1,1,0,0,0,0,0
front_2024_02_02_13_21_06.png,0,0,1,89,2,3.0,5,3.0,0,0,3,5,0,0,0,1,0,0,0,0,1,0
front_2023_09_25_07_38_18.png,0,0,1,61,2,2.0,5,3.0,0,0,1,5,11,0,0,0,0,0,0,0,1,0
back_2023_07_05_08_48_30.png,1,0,2,23,2,3.0,2,3.0,0,0,2,4,18,0,0,1,1,0,0,0,0,0
back_2023_10_16_13_26_39.png,1,0,0,12,2,3.0,2,3.0,0,0,1,4,5,0,0,1,1,0,0,0,0,1
front_2023_10_18_11_02_38.png,0,0,0,15,2,3.0,2,3.0,0,0,2,4,2,1,0,1,0,0,0,0,1,0
front_2023_10_16_11_52_34.png,0,1,1,69,2,2.0,3,2.0,0,0,4,5,10,0,0,0,1,0,0,0,1,0
back_2024_05_27_13_36_00.png,1,0,1,19,2,3.0,3,2.0,0,0,1,5,12,0,0,0,1,0,0,0,0,0
back_2023_06_26_10_54_23.png,1,0,1,70,2,3.0,3,2.0,0,0,4,1,0,0,0,1,1,0,0,0,1,0
front_2023_09_13_13_23_03.png,0,0,1,30,2,2.0,3,3.0,0,0,1,5,0,0,0,1,1,0,0,0,1,0
front_2024_01_31_09_44_28.png,0,0,1,25,2,3.0,2,3.0,1,0,1,4,9,0,0,1,1,0,0,0,0,0
front_2023_10_03_06_52_03.png,0,0,1,80,2,3.0,5,3.0,0,0,4,5,5,1,0,0,0,0,0,0,1,0
front_2023_08_28_13_13_52.png,0,0,0,71,2,3.0,3,3.0,1,0,1,2,14,0,0,1,1,0,0,0,1,0
front_2023_07_21_11_50_44.png,0,0,1,71,2,3.0,3,2.0,0,0,2,5,5,0,0,1,1,0,0,0,0,0
front_2023_08_28_09_02_02.png,0,0,0,199,2,3.0,5,3.0,0,0,2,5,14,0,0,1,1,0,0,0,1,0
front_2024_01_02_12_00_15.png,0,0,1,68,2,2.0,5,3.0,1,0,1,5,12,0,0,0,1,0,0,0,1,0
front_2024_02_26_10_36_44.png,0,0,1,77,2,3.0,5,3.0,0,0,1,5,5,0,0,0,1,0,0,0,0,0
front_2023_07_04_09_29_46.png,0,0,1,60,2,3.0,5,3.0,1,0,1,5,14,0,0,0,1,0,0,0,1,0
front_2024_05_29_08_16_07.png,0,1,1,90,2,3.0,3,3.0,0,0,1,5,8,0,0,1,1,0,0,0,1,0
back_2024_03_13_08_30_05.png,1,0,1,57,2,2.0,5,3.0,0,0,2,5,20,0,0,1,0,0,0,0,0,0
front_2023_08_08_08_39_32.png,0,0,1,127,2,2.0,5,3.0,0,0,1,5,8,0,0,1,1,0,0,0,1,0
back_2024_02_06_09_10_20.png,1,0,1,61,2,3.0,3,3.0,0,0,1,5,16,0,0,1,1,0,0,0,1,0
front_2024_02_15_08_39_04.png,0,0,2,35,2,3.0,3,3.0,0,0,1,4,8,1,0,1,1,0,0,0,1,0
back_2023_09_08_13_01_41.png,1,1,1,15,0,2.0,4,3.0,0,0,4,5,12,0,0,1,1,0,0,0,1,0
back_2024_01_22_13_13_27.png,1,0,1,125,2,3.0,5,3.0,0,0,1,5,20,0,0,1,0,0,0,0,1,0
back_2023_08_22_07_41_20.png,1,0,1,88,2,3.0,5,3.0,0,0,3,5,5,0,0,1,1,0,0,0,0,0
front_2023_09_13_05_23_21.png,0,0,1,87,2,3.0,5,3.0,0,0,2,5,2,0,0,1,1,0,0,0,0,0
back_2024_05_30_09_52_15.png,1,0,1,14,2,3.0,2,3.0,1,0,1,4,2,1,0,1,1,0,0,0,1,0
front_2023_11_02_09_07_59.png,0,0,1,83,2,3.0,5,3.0,0,0,1,5,6,0,0,1,1,0,0,0,1,0
front_2023_10_02_06_11_21.png,0,0,0,11,2,3.0,1,3.0,0,0,1,1,14,1,0,1,0,0,0,0,1,0
back_2024_01_31_10_39_43.png,1,0,1,80,2,2.0,5,3.0,0,0,2,5,3,0,0,1,1,0,0,0,0,0
front_2023_07_24_11_56_22.png,0,0,1,77,2,3.0,5,3.0,0,0,4,5,15,0,0,1,0,0,0,0,1,0
front_2023_08_18_09_38_40.png,0,0,1,84,2,3.0,5,3.0,0,0,4,5,3,0,0,1,1,0,0,0,1,0
front_2024_04_18_11_52_05.png,0,0,1,21,2,3.0,2,3.0,1,0,2,4,10,0,0,1,1,0,0,0,1,0
front_2023_11_24_09_35_53.png,0,0,1,85,2,3.0,3,3.0,0,0,2,5,12,0,0,1,1,0,0,0,0,0
front_2023_07_27_09_36_45.png,0,0,0,42,2,3.0,3,3.0,0,0,2,5,3,0,0,1,1,0,0,0,0,0
back_2024_02_19_13_50_55.png,1,0,1,29,2,3.0,4,3.0,0,0,1,4,2,1,0,1,1,0,0,0,0,1
front_2023_07_04_14_18_55.png,0,0,1,34,2,3.0,3,3.0,1,0,1,1,14,0,0,1,0,0,0,0,1,0
back_2023_12_28_11_56_39.png,1,0,0,75,2,3.0,2,3.0,1,0,1,1,12,1,0,1,1,0,0,0,0,0
front_2023_07_04_11_56_28.png,0,0,1,39,2,3.0,3,2.0,1,0,2,5,1,1,0,1,1,0,0,0,1,0
front_2023_09_13_11_28_04.png,0,0,1,80,2,2.0,4,3.0,0,0,2,5,2,0,0,1,1,0,0,0,1,0
back_2023_07_13_08_36_21.png,1,0,2,16,2,3.0,3,3.0,0,0,1,4,12,1,0,1,1,0,0,0,0,0
back_2024_04_03_12_30_54.png,1,1,1,74,2,3.0,5,3.0,0,0,3,5,8,0,0,1,1,0,0,0,1,0
back_2024_02_06_07_39_50.png,1,0,1,142,2,3.0,5,3.0,0,0,4,5,0,0,0,1,0,0,1,0,1,0
front_2023_06_22_08_30_05.png,0,0,0,29,0,3.0,3,3.0,0,0,1,4,5,1,0,1,1,0,0,0,0,0
back_2023_08_28_11_52_07.png,1,0,1,74,2,3.0,3,2.0,0,0,2,5,3,0,0,1,1,0,0,0,1,0
back_2023_08_31_08_42_47.png,1,0,1,89,2,3.0,5,3.0,0,0,1,5,5,0,0,1,1,0,0,0,1,0
front_2024_01_18_09_09_16.png,0,0,1,25,2,3.0,3,3.0,0,0,3,5,1,1,0,1,1,0,0,0,1,0
back_2023_08_16_08_54_54.png,1,0,0,41,2,3.0,3,3.0,1,0,2,4,5,0,0,1,1,0,0,0,1,0
back_2023_11_27_08_22_12.png,1,0,1,71,2,2.0,5,3.0,0,0,1,5,7,0,0,1,1,0,0,0,1,0
front_2023_11_07_08_24_38.png,0,0,1,18,2,3.0,3,3.0,0,1,3,4,0,1,0,1,1,0,0,0,1,0
back_2024_04_25_08_40_48.png,1,0,1,116,2,3.0,5,3.0,0,0,2,5,1,0,0,1,1,0,0,0,0,0
front_2024_01_16_10_26_47.png,0,0,1,75,2,2.0,5,3.0,0,0,2,5,0,0,0,1,1,0,0,0,1,0
front_2023_08_30_12_19_05.png,0,0,1,26,2,3.0,3,3.0,0,0,1,5,2,0,0,1,1,0,0,0,1,0
front_2023_07_17_11_12_42.png,0,0,1,83,2,2.0,4,2.0,0,0,2,5,5,0,0,1,1,0,0,0,1,0
back_2023_11_06_09_10_39.png,1,0,2,8,2,3.0,2,3.0,0,0,1,2,8,1,0,1,1,0,0,0,0,0
front_2024_05_29_08_46_56.png,0,0,0,9,1,3.0,3,3.0,1,0,1,4,14,1,0,1,1,0,0,0,0,0
front_2023_11_28_12_00_32.png,0,0,0,18,2,3.0,3,3.0,0,0,1,4,14,1,0,1,1,0,0,0,1,0
